id,project_is_approved
p223344,0.842
p151199,0.95
p203579,0.704
p019370,0.826
p210685,0.886
p222751,0.73
p214192,0.926
p101234,0.974
p225999,0.708
p082574,0.814
p153499,0.928
p019839,0.832
p238469,0.956
p070749,0.978
p060585,0.814
p000466,0.79
p253478,0.826
p243936,0.85
p165792,0.692
p137112,0.91
p153814,0.926
p036201,0.9
p115147,0.848
p185960,0.932
p257871,0.944
p102190,0.954
p252191,0.768
p172848,0.86
p144685,0.934
p109783,0.93
p232431,0.934
p120332,0.728
p105868,0.89
p218610,0.93
p127466,0.792
p112579,0.678
p253289,0.912
p130165,0.924
p212766,0.74
p002428,0.962
p125692,0.746
p075929,0.81
p088770,0.952
p107192,0.776
p017253,0.912
p113639,0.762
p095615,0.818
p176041,0.906
p238884,0.928
p134825,0.786
p220003,0.888
p253670,0.894
p033118,0.912
p153631,0.902
p132370,0.862
p239040,0.92
p056176,0.696
p047476,0.832
p187834,0.936
p175594,0.824
p140600,0.682
p010231,0.708
p174584,0.766
p143116,0.854
p256364,0.87
p022558,0.93
p174865,0.944
p118970,0.756
p026481,0.78
p111437,0.718
p002712,0.716
p019600,0.844
p024996,0.852
p224043,0.78
p074625,0.92
p167696,0.904
p074254,0.856
p065016,0.938
p217473,0.91
p140093,0.936
p059781,0.91
p139616,0.89
p106791,0.842
p135130,0.896
p206887,0.872
p033954,0.932
p088318,0.918
p234201,0.928
p034999,0.948
p038221,0.744
p089332,0.922
p092423,0.948
p081636,0.862
p059459,0.702
p213431,0.846
p079878,0.866
p033933,0.94
p203396,0.938
p107132,0.844
p022379,0.67
p211323,0.832
p131254,0.866
p020122,0.868
p159615,0.862
p088468,0.774
p162608,0.882
p121530,0.674
p090636,0.728
p173902,0.868
p030984,0.754
p260048,0.798
p133707,0.934
p003353,0.918
p137763,0.55
p163512,0.95
p202117,0.828
p173800,0.796
p136728,0.742
p084277,0.846
p225654,0.858
p203556,0.82
p103602,0.92
p040101,0.928
p029384,0.928
p118787,0.884
p057026,0.908
p185493,0.72
p209943,0.792
p081394,0.896
p210768,0.882
p163193,0.926
p131501,0.952
p001235,0.932
p112981,0.826
p092812,0.686
p038450,0.646
p092299,0.816
p211969,0.746
p069599,0.91
p005135,0.854
p045292,0.808
p006100,0.946
p110003,0.968
p043928,0.952
p229972,0.692
p073639,0.64
p170079,0.864
p070049,0.946
p132704,0.836
p114597,0.864
p190719,0.712
p193235,0.844
p193185,0.916
p192989,0.668
p222527,0.938
p035954,0.886
p240419,0.878
p104579,0.952
p204068,0.904
p227710,0.862
p056675,0.894
p137933,0.958
p111299,0.806
p220643,0.77
p221771,0.78
p097012,0.986
p259199,0.792
p117696,0.884
p015383,0.862
p073159,0.832
p037210,0.59
p239137,0.886
p022510,0.72
p211979,0.968
p192694,0.936
p002703,0.914
p005587,0.772
p140383,0.77
p066365,0.926
p087405,0.952
p039954,0.944
p166894,0.934
p211289,0.92
p096627,0.674
p052385,0.864
p209733,0.826
p254211,0.86
p135885,0.682
p218486,0.852
p188197,0.896
p176486,0.908
p186639,0.87
p229374,0.862
p113838,0.946
p081555,0.858
p081737,0.916
p178847,0.822
p130778,0.846
p153178,0.706
p047153,0.768
p195662,0.908
p218826,0.964
p228363,0.936
p146357,0.948
p259515,0.916
p148996,0.846
p092017,0.894
p177108,0.866
p230341,0.864
p073673,0.638
p228785,0.966
p203225,0.856
p146898,0.852
p027963,0.724
p123417,0.79
p227821,0.908
p168905,0.914
p211263,0.976
p182880,0.592
p002809,0.672
p000140,0.712
p071851,0.794
p105125,0.766
p255966,0.8
p044764,0.768
p043204,0.808
p140102,0.928
p124675,0.926
p011870,0.84
p236796,0.884
p159186,0.74
p079512,0.57
p161571,0.662
p040534,0.942
p120182,0.942
p244302,0.792
p066767,0.926
p013961,0.824
p204144,0.842
p153796,0.954
p075151,0.93
p068492,0.646
p168148,0.698
p094022,0.844
p198350,0.91
p190438,0.804
p180118,0.898
p096068,0.894
p116840,0.906
p218318,0.816
p011560,0.856
p123195,0.7
p174566,0.752
p113957,0.912
p133789,0.848
p184466,0.746
p076113,0.89
p146733,0.858
p034759,0.698
p137359,0.602
p007807,0.902
p207204,0.728
p189757,0.702
p109648,0.936
p018188,0.886
p182294,0.816
p141238,0.704
p088461,0.914
p003187,0.746
p094782,0.804
p107837,0.962
p203172,0.93
p203419,0.802
p242747,0.926
p223963,0.908
p042244,0.854
p007580,0.89
p158638,0.902
p244175,0.848
p081880,0.698
p257854,0.946
p172605,0.924
p005932,0.906
p099156,0.944
p245948,0.776
p223469,0.962
p096325,0.888
p057256,0.82
p050849,0.944
p145393,0.886
p110772,0.884
p190984,0.828
p080689,0.894
p020627,0.714
p019404,0.922
p050206,0.792
p145616,0.652
p020293,0.83
p165719,0.83
p064114,0.746
p033072,0.774
p039043,0.818
p084021,0.944
p203806,0.88
p032526,0.9
p127717,0.868
p113358,0.688
p032685,0.884
p098978,0.694
p231415,0.654
p080558,0.876
p072714,0.84
p019587,0.778
p211260,0.918
p060273,0.742
p233055,0.768
p197704,0.8
p043641,0.928
p020155,0.696
p081468,0.934
p158196,0.882
p214014,0.878
p004102,0.948
p157576,0.84
p028721,0.888
p108135,0.904
p073420,0.712
p186337,0.902
p253138,0.768
p102410,0.854
p005302,0.822
p029935,0.958
p245530,0.876
p241284,0.916
p247214,0.646
p106578,0.93
p220906,0.872
p040488,0.76
p018863,0.764
p197751,0.69
p113103,0.962
p146594,0.946
p050966,0.9
p061758,0.816
p027587,0.958
p029618,0.896
p203442,0.878
p069652,0.876
p254872,0.958
p014879,0.73
p244151,0.868
p183050,0.86
p145964,0.826
p177848,0.736
p114538,0.934
p080351,0.686
p242301,0.956
p199639,0.86
p256220,0.816
p191614,0.918
p074865,0.796
p140925,0.836
p052138,0.882
p115468,0.808
p040887,0.804
p202993,0.938
p174883,0.804
p038666,0.752
p182157,0.926
p003538,0.776
p130121,0.836
p022477,0.576
p044327,0.734
p108542,0.738
p242864,0.792
p021415,0.878
p017122,0.948
p202752,0.856
p030850,0.94
p023544,0.834
p112649,0.816
p174981,0.878
p014082,0.828
p027703,0.73
p218089,0.77
p149890,0.828
p209116,0.808
p196622,0.736
p121837,0.796
p145898,0.93
p220879,0.93
p215665,0.644
p094302,0.898
p076174,0.878
p239785,0.66
p098087,0.906
p216961,0.896
p103518,0.634
p259783,0.952
p131581,0.908
p103460,0.752
p168300,0.61
p114912,0.848
p177396,0.872
p205466,0.982
p048014,0.878
p128114,0.74
p096789,0.914
p052307,0.896
p057369,0.874
p125337,0.83
p165350,0.846
p240071,0.898
p224776,0.72
p143621,0.932
p154191,0.762
p228249,0.86
p135332,0.932
p171530,0.788
p140013,0.896
p022443,0.668
p009636,0.788
p022248,0.898
p242949,0.968
p024756,0.758
p138093,0.74
p248711,0.812
p137916,0.862
p241724,0.888
p235828,0.768
p150290,0.786
p091778,0.668
p019373,0.808
p077717,0.9
p260036,0.762
p064236,0.882
p058258,0.954
p076549,0.768
p225990,0.858
p042836,0.84
p060575,0.982
p086151,0.898
p081420,0.684
p066112,0.916
p153545,0.776
p161659,0.834
p258900,0.898
p099905,0.926
p016633,0.89
p232815,0.796
p155742,0.86
p001628,0.706
p258446,0.748
p057931,0.91
p088188,0.9
p160886,0.824
p158799,0.89
p042404,0.934
p178405,0.924
p160029,0.84
p004709,0.946
p022657,0.898
p174109,0.778
p140918,0.812
p039254,0.71
p213669,0.884
p126653,0.654
p199076,0.946
p076256,0.858
p016884,0.766
p117351,0.954
p103821,0.872
p049820,0.918
p122640,0.93
p080593,0.696
p155687,0.886
p112762,0.848
p120984,0.612
p125964,0.852
p259234,0.908
p090005,0.936
p244005,0.86
p254177,0.948
p189239,0.712
p201614,0.944
p020805,0.886
p125774,0.86
p239733,0.806
p050994,0.826
p079132,0.886
p229557,0.79
p128720,0.864
p094710,0.784
p018185,0.866
p156528,0.808
p256763,0.778
p108155,0.744
p019652,0.822
p085953,0.702
p192499,0.778
p119213,0.758
p023647,0.968
p138340,0.928
p139069,0.908
p203216,0.844
p089230,0.774
p188494,0.702
p250307,0.938
p200788,0.52
p144755,0.882
p064967,0.812
p211655,0.816
p222293,0.98
p081027,0.924
p212172,0.826
p232507,0.606
p154411,0.932
p168946,0.894
p251577,0.838
p175574,0.766
p222784,0.9
p183766,0.848
p048049,0.8
p039388,0.738
p083787,0.632
p086457,0.888
p236266,0.844
p172916,0.738
p118599,0.8
p025433,0.672
p062509,0.908
p154583,0.886
p153402,0.866
p164225,0.73
p046138,0.864
p061534,0.894
p194924,0.84
p203048,0.91
p047136,0.788
p198243,0.77
p087119,0.794
p034793,0.662
p148690,0.866
p009548,0.936
p146624,0.77
p045683,0.67
p205632,0.932
p196106,0.712
p102240,0.712
p245124,0.836
p196981,0.916
p018162,0.682
p055842,0.866
p166128,0.68
p037318,0.702
p101775,0.902
p110350,0.928
p038538,0.794
p117144,0.79
p064728,0.904
p234751,0.7
p016744,0.816
p000660,0.55
p208113,0.882
p115698,0.774
p251155,0.97
p056908,0.956
p233868,0.89
p206111,0.946
p001333,0.808
p160173,0.71
p170666,0.834
p115683,0.656
p184641,0.806
p070639,0.956
p006128,0.956
p036389,0.896
p152426,0.784
p179657,0.702
p160512,0.72
p248785,0.832
p008922,0.918
p056220,0.762
p067127,0.918
p150343,0.626
p248184,0.864
p050428,0.928
p004188,0.852
p142557,0.538
p180215,0.786
p185546,0.676
p188396,0.894
p104467,0.83
p042528,0.874
p245255,0.944
p029964,0.732
p212515,0.614
p233769,0.862
p254178,0.706
p245096,0.716
p082692,0.938
p070403,0.674
p204835,0.664
p248511,0.81
p203944,0.76
p215247,0.97
p175915,0.904
p040061,0.728
p152683,0.768
p228275,0.816
p018705,0.914
p208277,0.736
p169790,0.928
p018496,0.912
p027536,0.466
p124015,0.952
p035618,0.614
p139079,0.846
p029080,0.906
p103667,0.926
p062018,0.932
p006994,0.728
p246975,0.914
p086080,0.982
p099879,0.95
p238782,0.824
p190273,0.81
p032125,0.754
p236923,0.95
p253459,0.88
p234066,0.922
p192312,0.726
p082724,0.694
p151704,0.958
p176766,0.85
p221319,0.546
p206082,0.89
p019513,0.924
p253258,0.662
p159744,0.866
p217975,0.924
p133918,0.806
p255592,0.912
p222489,0.77
p062733,0.814
p254600,0.696
p110029,0.634
p015532,0.864
p005333,0.704
p249426,0.684
p013192,0.878
p229140,0.752
p219431,0.93
p203506,0.686
p080822,0.844
p130225,0.91
p023088,0.872
p017850,0.852
p002353,0.96
p122444,0.962
p078659,0.81
p207234,0.846
p210464,0.908
p086107,0.702
p017124,0.724
p216645,0.904
p078210,0.818
p221200,0.87
p249129,0.94
p164518,0.864
p141347,0.948
p048127,0.868
p127040,0.866
p014239,0.88
p181147,0.842
p214220,0.78
p113051,0.864
p121740,0.682
p108962,0.876
p038261,0.864
p184899,0.948
p003911,0.816
p149200,0.952
p196054,0.944
p108757,0.834
p004909,0.878
p161215,0.726
p132093,0.858
p075832,0.936
p170257,0.722
p039048,0.83
p087489,0.586
p024977,0.848
p212026,0.812
p001738,0.662
p030441,0.76
p105430,0.666
p251647,0.912
p098081,0.67
p250298,0.57
p013153,0.958
p079368,0.636
p037666,0.75
p018182,0.974
p227461,0.912
p060212,0.932
p156915,0.876
p237191,0.926
p054316,0.912
p188669,0.818
p020095,0.968
p113371,0.59
p027857,0.884
p033098,0.968
p224302,0.744
p258539,0.832
p122991,0.88
p035749,0.884
p132292,0.82
p172885,0.908
p192790,0.74
p101975,0.948
p047168,0.9
p136493,0.842
p159420,0.672
p131922,0.79
p047409,0.918
p224039,0.894
p037680,0.704
p169629,0.856
p008009,0.948
p225718,0.89
p238595,0.866
p118525,0.912
p022209,0.856
p191715,0.89
p083530,0.952
p029663,0.798
p030635,0.91
p166597,0.696
p256741,0.916
p238058,0.838
p035762,0.932
p170847,0.842
p227945,0.902
p198452,0.882
p077386,0.834
p218513,0.658
p208975,0.668
p147204,0.872
p145753,0.952
p068366,0.824
p230987,0.868
p001344,0.838
p107884,0.666
p206463,0.608
p253862,0.774
p208762,0.68
p222793,0.946
p198700,0.9
p102101,0.826
p028633,0.898
p062912,0.596
p148239,0.842
p178113,0.682
p042004,0.756
p238417,0.804
p133146,0.872
p128864,0.73
p008565,0.812
p050407,0.766
p113154,0.896
p067763,0.828
p058439,0.866
p141145,0.684
p019726,0.932
p221142,0.792
p165327,0.746
p106671,0.942
p108930,0.802
p147224,0.712
p071950,0.664
p240852,0.87
p217025,0.856
p085594,0.914
p021083,0.718
p136278,0.824
p207664,0.606
p107219,0.802
p039843,0.852
p168923,0.93
p006116,0.954
p039081,0.652
p117453,0.542
p162668,0.924
p065940,0.83
p044161,0.552
p207379,0.884
p228227,0.864
p023396,0.89
p220648,0.67
p081928,0.76
p014023,0.764
p162114,0.772
p026931,0.854
p249821,0.822
p069852,0.932
p097776,0.93
p198760,0.972
p130469,0.83
p081750,0.856
p108928,0.782
p133807,0.646
p214028,0.748
p115822,0.878
p110897,0.892
p147628,0.754
p010354,0.88
p115490,0.668
p096517,0.856
p251721,0.796
p068555,0.792
p052765,0.918
p068936,0.966
p066743,0.686
p198798,0.94
p219239,0.776
p109286,0.698
p011645,0.636
p169548,0.784
p250478,0.918
p178152,0.944
p009429,0.89
p158936,0.72
p029319,0.9
p030817,0.844
p161415,0.802
p121969,0.942
p191801,0.86
p205719,0.822
p033382,0.812
p185438,0.868
p057032,0.724
p207252,0.778
p080015,0.934
p233506,0.938
p112238,0.822
p184884,0.8
p215023,0.946
p165654,0.798
p157123,0.84
p074628,0.96
p114293,0.734
p060512,0.868
p145867,0.73
p252681,0.816
p256465,0.836
p037392,0.976
p160767,0.802
p199796,0.95
p047227,0.832
p156379,0.728
p086632,0.812
p200975,0.864
p152650,0.726
p256094,0.86
p200802,0.77
p234825,0.808
p206140,0.948
p238102,0.838
p217739,0.96
p234260,0.902
p218702,0.54
p055627,0.85
p174134,0.96
p079314,0.664
p064494,0.946
p024933,0.846
p185365,0.92
p070936,0.758
p103171,0.906
p207073,0.972
p180556,0.916
p095506,0.878
p259986,0.808
p208575,0.916
p203965,0.89
p161094,0.85
p056814,0.66
p180866,0.918
p079002,0.88
p021177,0.742
p221377,0.938
p021255,0.962
p013747,0.81
p126313,0.612
p127990,0.774
p101814,0.926
p255050,0.788
p197254,0.908
p058857,0.842
p043015,0.816
p090658,0.826
p254412,0.946
p191172,0.708
p215586,0.954
p251441,0.93
p000605,0.844
p193993,0.886
p224624,0.864
p184129,0.908
p062994,0.692
p252762,0.716
p236767,0.63
p149484,0.73
p165814,0.952
p068788,0.82
p258391,0.734
p218533,0.836
p212868,0.916
p117291,0.712
p030970,0.788
p245217,0.86
p155617,0.932
p151132,0.74
p162560,0.87
p169637,0.638
p026926,0.81
p175126,0.928
p216192,0.838
p127064,0.942
p191472,0.962
p173028,0.674
p146372,0.906
p084701,0.946
p186614,0.862
p173514,0.718
p120803,0.706
p167322,0.886
p257449,0.926
p228872,0.856
p092640,0.798
p001605,0.928
p079579,0.83
p085851,0.958
p157470,0.896
p028357,0.862
p131516,0.84
p017304,0.814
p084273,0.784
p050782,0.834
p072344,0.832
p216982,0.794
p018203,0.824
p221723,0.962
p170567,0.788
p231903,0.852
p168958,0.778
p038574,0.612
p098377,0.934
p143691,0.708
p073951,0.85
p113391,0.79
p103748,0.862
p168339,0.898
p187048,0.858
p079159,0.72
p003268,0.83
p186679,0.794
p258363,0.782
p104217,0.766
p230874,0.798
p015740,0.654
p128899,0.872
p208876,0.806
p215191,0.946
p189684,0.822
p224329,0.962
p250913,0.898
p071373,0.956
p198276,0.636
p013426,0.91
p121105,0.836
p187121,0.832
p069041,0.842
p046660,0.766
p151312,0.774
p182911,0.832
p014298,0.912
p003734,0.87
p001220,0.908
p054060,0.842
p092907,0.75
p070237,0.746
p031966,0.942
p109498,0.786
p164205,0.846
p076971,0.93
p091949,0.858
p073221,0.698
p142986,0.9
p006248,0.908
p175940,0.902
p075524,0.952
p166524,0.848
p093326,0.91
p176301,0.914
p069998,0.788
p081079,0.914
p241739,0.602
p169955,0.75
p255595,0.744
p120467,0.76
p084725,0.752
p056777,0.72
p089106,0.896
p150349,0.876
p079196,0.698
p057890,0.894
p032660,0.922
p246090,0.704
p048093,0.71
p140806,0.964
p056771,0.56
p226426,0.796
p139669,0.956
p230642,0.676
p105073,0.68
p180094,0.818
p144113,0.918
p167234,0.79
p195073,0.938
p230466,0.664
p198138,0.748
p005446,0.728
p228519,0.964
p108214,0.816
p192673,0.696
p057706,0.768
p096486,0.892
p104691,0.822
p047151,0.944
p042395,0.922
p043467,0.764
p037774,0.812
p146988,0.796
p017289,0.714
p173187,0.896
p055321,0.958
p198658,0.836
p243751,0.908
p171605,0.738
p024571,0.928
p017749,0.752
p226119,0.74
p097567,0.914
p145191,0.926
p205250,0.894
p203046,0.952
p101193,0.942
p132416,0.794
p204436,0.814
p062486,0.87
p224722,0.808
p240899,0.768
p240224,0.88
p001295,0.668
p090219,0.938
p194540,0.7
p184259,0.956
p075734,0.912
p147923,0.71
p189881,0.732
p174882,0.868
p165770,0.934
p036504,0.946
p257894,0.808
p149748,0.946
p019048,0.846
p157891,0.854
p099290,0.848
p048485,0.924
p008822,0.954
p034890,0.894
p132575,0.872
p189979,0.93
p159650,0.926
p145812,0.86
p061433,0.94
p170103,0.82
p203846,0.81
p072038,0.838
p253154,0.872
p069511,0.918
p065466,0.928
p056867,0.836
p147631,0.846
p174144,0.822
p162334,0.62
p249720,0.932
p128010,0.73
p101762,0.584
p175242,0.592
p043224,0.88
p139664,0.756
p147108,0.744
p229739,0.674
p184685,0.908
p009670,0.802
p057272,0.93
p029879,0.906
p129146,0.936
p223989,0.812
p155690,0.9
p228550,0.972
p063414,0.93
p012430,0.978
p024333,0.728
p019605,0.8
p198457,0.864
p139207,0.646
p212395,0.816
p236678,0.786
p007850,0.83
p130999,0.842
p018970,0.582
p004659,0.824
p111431,0.94
p257711,0.836
p020985,0.7
p145573,0.9
p187891,0.834
p128543,0.762
p066407,0.954
p138975,0.786
p094576,0.766
p018060,0.918
p009373,0.876
p236872,0.83
p148314,0.852
p199781,0.818
p053185,0.93
p239058,0.702
p091365,0.936
p131406,0.594
p216005,0.87
p050180,0.88
p249981,0.936
p099257,0.83
p181079,0.89
p006903,0.75
p258672,0.858
p141786,0.922
p250097,0.98
p110075,0.946
p023432,0.792
p097560,0.636
p099364,0.968
p121028,0.926
p163511,0.878
p092090,0.68
p230377,0.57
p151252,0.68
p249328,0.938
p059220,0.824
p213334,0.85
p082835,0.914
p054464,0.958
p223722,0.916
p080073,0.926
p009123,0.868
p096128,0.9
p096263,0.89
p191794,0.824
p206422,0.638
p043006,0.902
p110476,0.78
p017341,0.85
p084353,0.724
p231638,0.824
p229136,0.858
p117668,0.922
p237440,0.918
p243259,0.936
p245462,0.782
p169920,0.812
p106894,0.54
p163303,0.814
p152266,0.778
p129961,0.834
p183212,0.742
p077232,0.758
p091944,0.68
p200423,0.948
p116433,0.764
p064745,0.982
p227159,0.686
p166280,0.536
p100493,0.682
p068616,0.916
p131828,0.818
p259316,0.868
p127424,0.872
p162460,0.856
p259891,0.868
p156880,0.896
p101196,0.918
p174752,0.726
p223384,0.944
p240538,0.93
p068753,0.86
p060547,0.904
p200599,0.916
p157187,0.64
p019423,0.766
p096905,0.828
p007755,0.708
p168827,0.704
p097887,0.702
p019959,0.83
p028741,0.742
p147352,0.952
p059819,0.894
p236883,0.94
p219713,0.66
p232850,0.824
p050260,0.83
p252772,0.812
p036801,0.922
p058460,0.786
p002144,0.71
p209494,0.902
p060222,0.854
p171413,0.644
p054940,0.868
p190617,0.938
p041407,0.676
p257796,0.9
p199262,0.93
p113117,0.874
p126507,0.832
p031266,0.902
p166327,0.694
p080157,0.874
p101527,0.776
p182136,0.948
p035173,0.788
p017844,0.924
p070885,0.804
p137902,0.878
p094659,0.858
p127432,0.876
p076940,0.91
p140207,0.95
p180821,0.722
p051179,0.69
p029740,0.948
p227856,0.874
p004226,0.934
p225573,0.902
p152980,0.91
p150328,0.94
p010813,0.772
p228980,0.842
p106812,0.802
p046035,0.904
p004195,0.706
p053176,0.768
p210492,0.852
p219037,0.862
p130773,0.79
p009223,0.9
p009653,0.836
p063378,0.848
p172618,0.918
p184904,0.826
p180336,0.974
p240349,0.854
p069693,0.752
p037649,0.93
p086613,0.676
p166382,0.902
p109420,0.634
p122472,0.714
p019997,0.916
p115837,0.806
p043064,0.798
p257903,0.758
p239050,0.948
p042756,0.904
p208377,0.92
p076727,0.82
p052194,0.77
p038557,0.674
p259319,0.932
p163199,0.754
p121919,0.674
p188704,0.928
